<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,High Speed,50,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:03:09,955,Clermont 63 ligne 3 passage 2,M         ,63L3P2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
1,1,Single Carriageway,Continuous,0,Event,0 ;45,Single Carriageway
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
267,0.57,17.68,31.0,6.1,,0.00,?,?,?,?,?,?,30.002,
268,0.60,13.63,31.0,6.1,,0.00,?,?,?,?,?,?,30.157,
269,0.60,16.75,31.0,6.1,,0.00,?,?,?,?,?,?,30.322,
270,0.58,14.41,31.0,6.1,,0.00,?,?,?,?,?,?,30.486,
271,0.59,15.21,31.0,6.1,,0.00,?,?,?,?,?,?,30.486,
272,0.58,14.51,31.0,6.2,,0.00,?,?,?,?,?,?,30.649,
273,0.59,15.62,31.0,6.2,,0.00,?,?,?,?,?,?,30.812,
274,0.59,13.90,31.0,6.2,,0.00,?,?,?,?,?,?,30.971,
275,0.57,15.60,31.0,6.2,,0.00,?,?,?,?,?,?,30.971,
276,0.57,14.41,31.0,6.1,,0.00,?,?,?,?,?,?,31.127,
277,0.56,15.99,31.0,6.1,,0.00,?,?,?,?,?,?,31.289,
278,0.56,14.20,31.0,6.1,,0.00,?,?,?,?,?,?,31.289,
279,0.56,15.55,31.0,6.1,,0.00,?,?,?,?,?,?,31.441,
280,0.55,13.40,31.0,6.1,,0.00,?,?,?,?,?,?,31.593,
281,0.58,15.55,31.0,6.1,,0.00,?,?,?,?,?,?,31.755,
282,0.56,15.81,31.0,6.1,,0.00,?,?,?,?,?,?,31.755,
283,0.57,14.65,31.0,6.1,,0.00,?,?,?,?,?,?,31.922,
284,0.55,15.39,31.0,6.1,,0.00,?,?,?,?,?,?,32.083,
285,0.60,13.64,31.0,6.1,,0.00,?,?,?,?,?,?,32.083,
286,0.58,14.85,31.0,6.2,,0.00,?,?,?,?,?,?,32.235,
287,0.58,14.60,31.0,6.2,,0.00,?,?,?,?,?,?,32.386,
288,0.57,13.58,31.0,6.2,,0.00,?,?,?,?,?,?,32.550,
289,0.59,14.60,31.0,6.2,,0.00,?,?,?,?,?,?,32.550,
290,0.59,14.62,31.0,6.1,,0.00,?,?,?,?,?,?,32.702,
291,0.61,15.18,31.0,6.1,,0.00,?,?,?,?,?,?,32.860,
292,0.61,15.71,31.0,6.1,,0.00,?,?,?,?,?,?,33.025,
293,0.63,15.45,31.0,6.1,,0.00,?,?,?,?,?,?,33.025,
294,0.61,15.63,31.0,6.2,,0.00,?,?,?,?,?,?,33.189,
295,0.62,15.31,31.0,6.2,,0.00,?,?,?,?,?,?,33.356,
