<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:22:57,957,Clermont 63 ligne 3 passage 4,M         ,63L3P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
285,0.60,14.28,31.0,6.3,,0.00,?,?,?,?,?,?,32.230,
286,0.61,16.02,31.0,6.2,,0.00,?,?,?,?,?,?,32.385,
287,0.62,15.57,31.5,6.2,,0.00,?,?,?,?,?,?,32.385,
288,0.62,18.40,31.0,6.2,,0.00,?,?,?,?,?,?,32.537,
289,0.58,12.62,31.0,6.2,,0.00,?,?,?,?,?,?,32.700,
290,0.65,13.04,31.0,6.2,,0.00,?,?,?,?,?,?,32.867,
291,0.61,16.28,31.0,6.2,,0.00,?,?,?,?,?,?,32.867,
292,0.61,14.85,31.0,6.3,,0.00,?,?,?,?,?,?,33.031,
293,0.63,15.28,31.0,6.3,,0.00,?,?,?,?,?,?,33.184,
294,0.62,17.20,31.0,6.3,,0.00,?,?,?,?,?,?,33.346,
295,0.62,15.97,31.0,6.3,,0.00,?,?,?,?,?,?,33.346,
296,0.63,17.46,31.0,6.3,,0.00,?,?,?,?,?,?,33.497,
297,0.61,15.21,31.0,6.3,,0.00,?,?,?,?,?,?,33.662,
298,0.61,14.52,31.0,6.3,,0.00,?,?,?,?,?,?,33.662,
299,0.58,15.28,31.0,6.3,,0.00,?,?,?,?,?,?,33.825,
300,0.63,13.37,31.0,6.1,,0.00,?,?,?,?,?,?,33.982,
