<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
129,0.55,15.82,29.0,6.0,,0.00,?,?,?,?,?,?,15.544,
130,0.57,15.16,29.0,6.0,,0.00,?,?,?,?,?,?,15.696,
131,0.56,16.04,29.0,6.3,,0.00,?,?,?,?,?,?,15.862,
132,0.57,14.41,29.0,6.3,,0.00,?,?,?,?,?,?,15.862,
133,0.58,16.36,29.0,6.3,,0.00,?,?,?,?,?,?,16.014,
134,0.56,14.47,29.0,6.3,,0.00,?,?,?,?,?,?,16.181,
135,0.58,14.89,29.0,6.1,,0.00,?,?,?,?,?,?,16.342,
136,0.60,14.07,29.0,6.1,,0.00,?,?,?,?,?,?,16.342,
137,0.58,14.79,29.0,6.1,,0.00,?,?,?,?,?,?,16.494,
138,0.57,15.70,29.0,6.1,,0.00,?,?,?,?,?,?,16.657,
139,0.56,15.45,29.0,6.1,,0.00,?,?,?,?,?,?,16.819,
140,0.58,15.58,29.0,6.1,,0.00,?,?,?,?,?,?,16.819,
141,0.57,13.99,29.0,6.1,,0.00,?,?,?,?,?,?,16.982,
142,0.58,14.96,29.0,6.1,,0.00,?,?,?,?,?,?,17.133,
143,0.56,13.55,29.0,6.0,,0.00,?,?,?,?,?,?,17.297,
144,0.57,16.01,29.0,6.0,,0.00,?,?,?,?,?,?,17.465,
145,0.57,14.89,29.0,6.0,,0.00,?,?,?,?,?,?,17.465,
146,0.59,15.22,29.0,6.0,,0.00,?,?,?,?,?,?,17.617,
147,0.57,14.30,29.0,6.0,,0.00,?,?,?,?,?,?,17.777,
148,0.57,14.10,29.0,6.0,,0.00,?,?,?,?,?,?,17.777,
149,0.56,14.35,29.0,6.0,,0.00,?,?,?,?,?,?,17.929,
150,0.55,14.75,29.0,6.0,,0.00,?,?,?,?,?,?,18.086,
151,0.56,15.77,29.0,6.0,,0.00,?,?,?,?,?,?,18.250,
152,0.55,15.57,29.0,6.0,,0.00,?,?,?,?,?,?,18.414,
153,0.55,14.62,29.0,6.0,,0.00,?,?,?,?,?,?,18.414,
154,0.54,14.96,29.0,6.0,,0.00,?,?,?,?,?,?,18.572,
155,0.53,14.82,29.0,6.0,,0.00,?,?,?,?,?,?,18.735,
156,0.52,14.82,29.0,6.0,,0.00,?,?,?,?,?,?,18.899,
157,0.53,15.43,29.0,6.0,,0.00,?,?,?,?,?,?,18.899,
158,0.53,15.65,29.0,6.0,,0.00,?,?,?,?,?,?,19.054,
159,0.52,15.03,29.0,6.0,,0.00,?,?,?,?,?,?,19.212,
160,0.52,14.69,29.0,6.0,,0.00,?,?,?,?,?,?,19.212,
161,0.53,14.34,29.0,6.0,,0.00,?,?,?,?,?,?,19.371,
162,0.51,15.48,29.0,6.0,,0.00,?,?,?,?,?,?,19.523,
163,0.52,14.74,29.0,6.0,,0.00,?,?,?,?,?,?,19.676,
164,0.51,14.52,29.0,6.0,,0.00,?,?,?,?,?,?,19.835,
165,0.51,15.83,29.0,6.0,,0.00,?,?,?,?,?,?,19.835,
166,0.51,14.40,29.0,6.2,,0.00,?,?,?,?,?,?,19.995,
167,0.52,15.83,29.0,6.2,,0.00,?,?,?,?,?,?,20.147,
168,0.52,14.91,29.0,6.2,,0.00,?,?,?,?,?,?,20.309,
169,0.52,14.25,29.0,6.2,,0.00,?,?,?,?,?,?,20.461,
170,0.51,15.89,29.0,6.2,,0.00,?,?,?,?,?,?,20.461,
171,0.51,14.02,29.0,6.2,,0.00,?,?,?,?,?,?,20.626,
172,0.52,15.94,29.0,6.2,,0.00,?,?,?,?,?,?,20.790,
173,0.52,15.26,29.0,6.1,,0.00,?,?,?,?,?,?,20.954,
174,0.50,16.48,29.0,6.1,,0.00,?,?,?,?,?,?,20.954,
175,0.51,14.52,29.0,6.1,,0.00,?,?,?,?,?,?,21.117,
176,0.50,16.11,29.0,6.1,,0.00,?,?,?,?,?,?,21.277,
177,0.52,14.59,29.0,6.2,,0.00,?,?,?,?,?,?,21.432,
178,0.50,14.65,29.0,6.2,,0.00,?,?,?,?,?,?,21.432,
179,0.51,14.93,29.0,6.2,,0.00,?,?,?,?,?,?,21.597,
180,0.50,13.96,29.0,6.2,,0.00,?,?,?,?,?,?,21.758,
181,0.51,15.62,29.0,6.0,,0.00,?,?,?,?,?,?,21.914,
182,0.51,14.35,29.0,6.0,,0.00,?,?,?,?,?,?,21.914,
183,0.52,15.22,29.0,6.0,,0.00,?,?,?,?,?,?,22.076,
184,0.51,14.45,29.0,6.0,,0.00,?,?,?,?,?,?,22.228,
185,0.51,15.42,29.0,6.0,,0.00,?,?,?,?,?,?,22.379,
186,0.49,14.13,29.0,6.0,,0.00,?,?,?,?,?,?,22.379,
187,0.50,15.63,29.0,6.2,,0.00,?,?,?,?,?,?,22.537,
188,0.49,15.77,29.0,6.2,,0.00,?,?,?,?,?,?,22.695,
189,0.49,15.57,29.0,6.2,,0.00,?,?,?,?,?,?,22.851,
190,0.49,15.57,29.0,6.0,,0.00,?,?,?,?,?,?,23.009,
191,0.50,14.82,29.0,6.0,,0.00,?,?,?,?,?,?,23.009,
192,0.50,14.46,29.0,6.0,,0.00,?,?,?,?,?,?,23.176,
193,0.50,14.55,29.0,6.0,,0.00,?,?,?,?,?,?,23.336,
194,0.51,14.44,29.0,6.2,,0.00,?,?,?,?,?,?,23.499,
195,0.51,14.99,29.0,6.2,,0.00,?,?,?,?,?,?,23.499,
196,0.51,15.81,29.0,6.2,,0.00,?,?,?,?,?,?,23.663,
197,0.50,15.75,29.0,6.2,,0.00,?,?,?,?,?,?,23.821,
198,0.49,15.34,29.0,6.2,,0.00,?,?,?,?,?,?,23.973,
199,0.49,14.25,29.0,6.2,,0.00,?,?,?,?,?,?,23.973,
200,0.50,13.87,29.0,6.2,,0.00,?,?,?,?,?,?,24.135,
201,0.50,15.18,29.0,6.2,,0.00,?,?,?,?,?,?,24.300,
202,0.52,15.62,29.0,6.2,,0.00,?,?,?,?,?,?,24.462,
203,0.52,16.38,29.0,6.2,,0.00,?,?,?,?,?,?,24.462,
204,0.52,15.16,29.0,6.0,,0.00,?,?,?,?,?,?,24.625,
205,0.50,15.89,29.0,6.0,,0.00,?,?,?,?,?,?,24.789,
206,0.51,13.72,29.0,6.0,,0.00,?,?,?,?,?,?,24.953,
207,0.50,15.33,29.0,6.0,,0.00,?,?,?,?,?,?,24.953,
208,0.53,14.47,29.3,6.1,,0.00,?,?,?,?,?,?,25.118,
